action	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41
20	1.0	0.54	1.0	0.20628	0.17	0.06	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.15666666666666668	0.03891999999999998	0.07	0.06	0.4666666666666667	0.0	0.0	0.03333333333333333	0.05	0.0	0.0	0.0	0.0	0.15666666666666668	0.03891999999999998	0.07	0.06	0.4666666666666667	0.0	0.0	0.03333333333333333	0.05	0.0	0.0	0.0	0.0	0.15666666666666668
20	1.0	0.54	1.0	0.20628	0.17	0.06	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.12333333333333334	0.03891999999999998	0.07	0.06	0.4666666666666667	0.0	0.0	0.03333333333333333	0.05	0.0	0.0	0.0	0.0	0.12333333333333334	0.03891999999999998	0.07	0.06	0.4666666666666667	0.0	0.0	0.03333333333333333	0.05	0.0	0.0	0.0	0.0	0.12333333333333334
20	1.0	0.54	1.0	0.20628	0.17	0.06	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.09	0.03891999999999998	0.07	0.06	0.4666666666666667	0.0	0.0	0.03333333333333333	0.05	0.0	0.0	0.0	0.0	0.09	0.03891999999999998	0.07	0.06	0.4666666666666667	0.0	0.0	0.03333333333333333	0.05	0.0	0.0	0.0	0.0	0.09
0	1.0	0.54	1.0	0.16776	0.13	0.19	0.4666666666666667	0.3	0.15	0.0	0.1125	0.0	0.3025	1.0	0.0	0.32	-0.03852	-0.010000000000000009	0.19	0.4666666666666667	0.0	0.0	0.0	-0.05	0.0	0.0	0.0	0.0	0.32	-0.03852	-0.010000000000000009	0.19	0.4666666666666667	0.0	0.0	0.0	-0.05	0.0	0.0	0.0	0.0	0.32
0	1.0	0.54	1.0	0.16916	0.14	0.14	0.4666666666666667	0.3	0.16666666666666666	0.0	0.125	0.0	0.3025	1.0	0.0	0.34	-0.037119999999999986	0.0	0.14	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.037500000000000006	0.0	0.0	0.0	0.0	0.34	-0.037119999999999986	0.0	0.14	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.037500000000000006	0.0	0.0	0.0	0.0	0.34
20	1.0	0.54	1.0	0.18756	0.15	0.09	0.4666666666666667	0.3	0.16666666666666666	0.0	0.1375	0.0	0.3025	1.0	0.0	0.24	-0.018719999999999987	0.009999999999999981	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.24	-0.018719999999999987	0.009999999999999981	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.24
9	1.0	0.54	1.0	0.18756	0.15	0.09	0.4666666666666667	0.3	0.16666666666666666	0.0	0.1375	0.0	0.3025	1.0	0.0	0.17666666666666667	-0.018719999999999987	0.009999999999999981	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.17666666666666667	-0.018719999999999987	0.009999999999999981	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.17666666666666667
20	1.0	0.56	1.0	0.21848	0.17	0.03	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.11666666666666667	0.030920000000000003	0.05000000000000002	0.03	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.11666666666666667	0.030920000000000003	0.05000000000000002	0.03	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.11666666666666667
20	1.0	0.56	1.0	0.21848	0.17	0.03	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.07666666666666666	0.030920000000000003	0.05000000000000002	0.03	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.07666666666666666	0.030920000000000003	0.05000000000000002	0.03	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.07666666666666666
20	1.0	0.56	1.0	0.21848	0.17	0.03	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.06333333333333334	0.030920000000000003	0.05000000000000002	0.03	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.06333333333333334	0.030920000000000003	0.05000000000000002	0.03	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.06333333333333334
20	1.0	0.56	1.0	0.21848	0.17	0.03	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.06333333333333334	0.030920000000000003	0.05000000000000002	0.03	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.06333333333333334	0.030920000000000003	0.05000000000000002	0.03	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.06333333333333334
0	1.0	0.56	1.0	0.18756	0.15	0.24	0.4666666666666667	0.3	0.16666666666666666	0.0	0.1375	0.0	0.3025	1.0	0.0	0.3466666666666667	-0.030920000000000003	0.009999999999999981	0.24	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.3466666666666667	-0.030920000000000003	0.009999999999999981	0.24	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.3466666666666667
20	1.0	0.56	1.0	0.19176	0.15	0.04	0.4666666666666667	0.3	0.16666666666666666	0.0	0.1375	0.0	0.3025	1.0	0.0	0.23	-0.026719999999999994	0.009999999999999981	0.04	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.23	-0.026719999999999994	0.009999999999999981	0.04	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.23
20	1.0	0.56	1.0	0.19176	0.15	0.04	0.4666666666666667	0.3	0.16666666666666666	0.0	0.1375	0.0	0.3025	1.0	0.0	0.22	-0.026719999999999994	0.009999999999999981	0.04	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.22	-0.026719999999999994	0.009999999999999981	0.04	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.22
20	1.0	0.56	1.0	0.19176	0.15	0.04	0.4666666666666667	0.3	0.16666666666666666	0.0	0.1375	0.0	0.3025	1.0	0.0	0.17333333333333334	-0.026719999999999994	0.009999999999999981	0.04	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.17333333333333334	-0.026719999999999994	0.009999999999999981	0.04	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.17333333333333334
20	1.0	0.56	1.0	0.19176	0.15	0.04	0.4666666666666667	0.3	0.16666666666666666	0.0	0.1375	0.0	0.3025	1.0	0.0	0.16666666666666666	-0.026719999999999994	0.009999999999999981	0.04	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.16666666666666666	-0.026719999999999994	0.009999999999999981	0.04	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.16666666666666666
20	1.0	0.56	1.0	0.19176	0.15	0.04	0.4666666666666667	0.3	0.16666666666666666	0.0	0.1375	0.0	0.3025	1.0	0.0	0.15	-0.026719999999999994	0.009999999999999981	0.04	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.15	-0.026719999999999994	0.009999999999999981	0.04	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.15
9	1.0	0.56	1.0	0.19176	0.15	0.04	0.4666666666666667	0.3	0.16666666666666666	0.0	0.1375	0.0	0.3025	1.0	0.0	0.14333333333333334	-0.026719999999999994	0.009999999999999981	0.04	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.14333333333333334	-0.026719999999999994	0.009999999999999981	0.04	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.14333333333333334
20	1.0	0.58	1.0	0.22268	0.17	0.0	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.09	0.030919999999999975	0.05000000000000002	0.0	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.09	0.030919999999999975	0.05000000000000002	0.0	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.09
20	1.0	0.58	1.0	0.22268	0.17	0.0	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.06	0.030919999999999975	0.05000000000000002	0.0	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.06	0.030919999999999975	0.05000000000000002	0.0	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.06
20	1.0	0.58	1.0	0.22268	0.17	0.0	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.04666666666666667	0.030919999999999975	0.05000000000000002	0.0	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.04666666666666667	0.030919999999999975	0.05000000000000002	0.0	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.04666666666666667
20	1.0	0.58	1.0	0.22268	0.17	0.0	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.02666666666666667	0.030919999999999975	0.05000000000000002	0.0	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.02666666666666667	0.030919999999999975	0.05000000000000002	0.0	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.02666666666666667
9	1.0	0.58	1.0	0.22268	0.17	0.0	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.013333333333333334	0.030919999999999975	0.05000000000000002	0.0	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.013333333333333334	0.030919999999999975	0.05000000000000002	0.0	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.024999999999999994	0.0	0.0	0.0	0.0	0.013333333333333334
0	1.0	0.58	1.0	0.19176	0.15	0.19	0.4666666666666667	0.3	0.16666666666666666	0.0	0.1375	0.0	0.3025	1.0	0.0	0.36666666666666664	-0.030919999999999975	0.009999999999999981	0.19	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.36666666666666664	-0.030919999999999975	0.009999999999999981	0.19	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.024999999999999994	0.0	0.0	0.0	0.0	0.36666666666666664
20	1.0	0.58	1.0	0.20176	0.16	0.09	0.4666666666666667	0.3	0.16666666666666666	0.0	0.15	0.1	0.3025	1.0	0.0	0.33666666666666667	-0.020919999999999994	0.01999999999999999	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.012500000000000011	0.1	0.0	0.0	0.0	0.33666666666666667	-0.020919999999999994	0.01999999999999999	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.012500000000000011	0.1	0.0	0.0	0.0	0.33666666666666667
20	1.0	0.58	1.0	0.20176	0.16	0.09	0.4666666666666667	0.3	0.16666666666666666	0.0	0.15	0.1	0.3025	1.0	0.0	0.25666666666666665	-0.020919999999999994	0.01999999999999999	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.012500000000000011	0.1	0.0	0.0	0.0	0.25666666666666665	-0.020919999999999994	0.01999999999999999	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.012500000000000011	0.1	0.0	0.0	0.0	0.25666666666666665
20	1.0	0.58	1.0	0.20176	0.16	0.09	0.4666666666666667	0.3	0.16666666666666666	0.0	0.15	0.1	0.3025	1.0	0.0	0.22333333333333333	-0.020919999999999994	0.01999999999999999	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.012500000000000011	0.1	0.0	0.0	0.0	0.22333333333333333	-0.020919999999999994	0.01999999999999999	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.012500000000000011	0.1	0.0	0.0	0.0	0.22333333333333333
20	1.0	0.58	1.0	0.20176	0.16	0.09	0.4666666666666667	0.3	0.16666666666666666	0.0	0.15	0.1	0.3025	1.0	0.0	0.18333333333333332	-0.020919999999999994	0.01999999999999999	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.012500000000000011	0.1	0.0	0.0	0.0	0.18333333333333332	-0.020919999999999994	0.01999999999999999	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.012500000000000011	0.1	0.0	0.0	0.0	0.18333333333333332
9	1.0	0.58	1.0	0.20176	0.16	0.09	0.4666666666666667	0.3	0.16666666666666666	0.0	0.15	0.1	0.3025	1.0	0.0	0.17333333333333334	-0.020919999999999994	0.01999999999999999	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.012500000000000011	0.1	0.0	0.0	0.0	0.17333333333333334	-0.020919999999999994	0.01999999999999999	0.09	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.012500000000000011	0.1	0.0	0.0	0.0	0.17333333333333334
0	1.0	0.6	1.0	0.22668	0.17	0.17	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.25333333333333335	0.024919999999999998	0.04000000000000001	0.17	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.012500000000000011	0.0	0.0	0.0	0.0	0.25333333333333335	0.024919999999999998	0.04000000000000001	0.17	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.012500000000000011	0.0	0.0	0.0	0.0	0.25333333333333335
20	1.0	0.6	1.0	0.22688	0.17	0.15	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.17333333333333334	0.025120000000000003	0.04000000000000001	0.15	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.012500000000000011	0.0	0.0	0.0	0.0	0.17333333333333334	0.025120000000000003	0.04000000000000001	0.15	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.012500000000000011	0.0	0.0	0.0	0.0	0.17333333333333334
20	1.0	0.6	1.0	0.22688	0.17	0.15	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.12	0.025120000000000003	0.04000000000000001	0.15	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.012500000000000011	0.0	0.0	0.0	0.0	0.12	0.025120000000000003	0.04000000000000001	0.15	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.012500000000000011	0.0	0.0	0.0	0.0	0.12
20	1.0	0.6	1.0	0.22688	0.17	0.15	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.11	0.025120000000000003	0.04000000000000001	0.15	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.012500000000000011	0.0	0.0	0.0	0.0	0.11	0.025120000000000003	0.04000000000000001	0.15	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.012500000000000011	0.0	0.0	0.0	0.0	0.11
20	1.0	0.6	1.0	0.22688	0.17	0.15	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.09	0.025120000000000003	0.04000000000000001	0.15	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.012500000000000011	0.0	0.0	0.0	0.0	0.09	0.025120000000000003	0.04000000000000001	0.15	0.4666666666666667	0.0	-0.016666666666666663	0.03333333333333333	0.012500000000000011	0.0	0.0	0.0	0.0	0.09
5	1.0	0.6	1.0	0.20216	0.16	0.15	0.4666666666666667	0.3	0.16666666666666666	0.0	0.15	0.1	0.3025	1.0	0.0	0.006666666666666667	-0.024719999999999992	0.01999999999999999	0.15	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.012500000000000011	0.1	0.0	0.0	0.0	0.006666666666666667	-0.024719999999999992	0.01999999999999999	0.15	0.4666666666666667	0.0	0.016666666666666663	0.0	-0.012500000000000011	0.1	0.0	0.0	0.0	0.006666666666666667
0	1.0	0.6	1.0	0.20316	0.17	0.15	0.4666666666666667	0.3	0.18333333333333332	0.0	0.1625	0.1	0.3025	1.0	0.0	0.35	-0.02371999999999999	0.03	0.15	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.35	-0.02371999999999999	0.03	0.15	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.35
20	1.0	0.6	1.0	0.20356	0.17	0.05	0.4666666666666667	0.3	0.18333333333333332	0.0	0.1625	0.1	0.3025	1.0	0.0	0.25	-0.023320000000000007	0.03	0.05	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.25	-0.023320000000000007	0.03	0.05	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.25
20	1.0	0.6	1.0	0.20356	0.17	0.05	0.4666666666666667	0.3	0.18333333333333332	0.0	0.1625	0.1	0.3025	1.0	0.0	0.22666666666666666	-0.023320000000000007	0.03	0.05	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.22666666666666666	-0.023320000000000007	0.03	0.05	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.22666666666666666
20	1.0	0.6	1.0	0.20356	0.17	0.05	0.4666666666666667	0.3	0.18333333333333332	0.0	0.1625	0.1	0.3025	1.0	0.0	0.19	-0.023320000000000007	0.03	0.05	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.19	-0.023320000000000007	0.03	0.05	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.19
20	1.0	0.62	1.0	0.23508	0.17	0.12	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.21666666666666667	0.03152000000000002	0.03	0.12	0.4666666666666667	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.21666666666666667	0.03152000000000002	0.03	0.12	0.4666666666666667	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.21666666666666667
20	1.0	0.62	1.0	0.23508	0.17	0.12	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.17	0.03152000000000002	0.03	0.12	0.4666666666666667	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.17	0.03152000000000002	0.03	0.12	0.4666666666666667	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.17
20	1.0	0.62	1.0	0.23508	0.17	0.12	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.15333333333333332	0.03152000000000002	0.03	0.12	0.4666666666666667	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.15333333333333332	0.03152000000000002	0.03	0.12	0.4666666666666667	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.15333333333333332
20	1.0	0.62	1.0	0.23508	0.17	0.12	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.1	0.03152000000000002	0.03	0.12	0.4666666666666667	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.1	0.03152000000000002	0.03	0.12	0.4666666666666667	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.1
10	1.0	0.62	1.0	0.23508	0.17	0.12	0.4666666666666667	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.09333333333333334	0.03152000000000002	0.03	0.12	0.4666666666666667	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.09333333333333334	0.03152000000000002	0.03	0.12	0.4666666666666667	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.09333333333333334
20	1.0	0.62	1.0	0.24308	0.17	0.02	0.5	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.03666666666666667	0.03952	0.03	0.02	0.5	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.03666666666666667	0.03952	0.03	0.02	0.5	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.03666666666666667
0	1.0	0.62	1.0	0.20556	0.17	0.22	0.4666666666666667	0.3	0.18333333333333332	0.0	0.1625	0.1	0.3025	1.0	0.0	0.41	-0.03752	0.03	0.22	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.41	-0.03752	0.03	0.22	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.41
20	1.0	0.62	1.0	0.20976	0.17	0.02	0.4666666666666667	0.3	0.18333333333333332	0.0	0.1625	0.1	0.3025	1.0	0.0	0.23666666666666666	-0.03331999999999999	0.03	0.02	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.23666666666666666	-0.03331999999999999	0.03	0.02	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.23666666666666666
20	1.0	0.62	1.0	0.20976	0.17	0.02	0.4666666666666667	0.3	0.18333333333333332	0.0	0.1625	0.1	0.3025	1.0	0.0	0.19666666666666666	-0.03331999999999999	0.03	0.02	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.19666666666666666	-0.03331999999999999	0.03	0.02	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.19666666666666666
20	1.0	0.62	1.0	0.20976	0.17	0.02	0.4666666666666667	0.3	0.18333333333333332	0.0	0.1625	0.1	0.3025	1.0	0.0	0.15	-0.03331999999999999	0.03	0.02	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.15	-0.03331999999999999	0.03	0.02	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.15
6	1.0	0.62	1.0	0.20976	0.17	0.02	0.4666666666666667	0.3	0.18333333333333332	0.0	0.1625	0.1	0.3025	1.0	0.0	0.14	-0.03331999999999999	0.03	0.02	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.14	-0.03331999999999999	0.03	0.02	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.14
9	1.0	0.62	1.0	0.20976	0.17	0.12	0.4666666666666667	0.3	0.18333333333333332	0.0	0.1625	0.1	0.3025	1.0	0.0	0.19	-0.03331999999999999	0.03	0.12	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.19	-0.03331999999999999	0.03	0.12	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.19
20	1.0	0.64	1.0	0.24508	0.17	0.19	0.5	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.26666666666666666	0.03531999999999999	0.03	0.19	0.5	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.26666666666666666	0.03531999999999999	0.03	0.19	0.5	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.26666666666666666
20	1.0	0.64	1.0	0.24508	0.17	0.19	0.5	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.17	0.03531999999999999	0.03	0.19	0.5	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.17	0.03531999999999999	0.03	0.19	0.5	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.17
20	1.0	0.64	1.0	0.24508	0.17	0.19	0.5	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.14	0.03531999999999999	0.03	0.19	0.5	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.14	0.03531999999999999	0.03	0.19	0.5	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.14
20	1.0	0.64	1.0	0.24508	0.17	0.19	0.5	0.3	0.15	0.03333333333333333	0.1625	0.0	0.3025	1.0	0.0	0.11333333333333333	0.03531999999999999	0.03	0.19	0.5	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.11333333333333333	0.03531999999999999	0.03	0.19	0.5	0.0	-0.033333333333333326	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.11333333333333333
5	1.0	0.64	1.0	0.21016	0.17	0.19	0.4666666666666667	0.3	0.18333333333333332	0.0	0.1625	0.1	0.3025	1.0	0.0	0.006666666666666667	-0.047119999999999995	0.03	0.19	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.006666666666666667	-0.047119999999999995	0.03	0.19	0.4666666666666667	0.0	0.033333333333333326	0.0	0.0	0.1	0.0	0.0	0.0	0.006666666666666667
20	1.0	0.64	1.0	0.21156	0.18	0.09	0.4666666666666667	0.3	0.2	0.0	0.175	0.1	0.3025	1.0	0.0	0.26	-0.04572000000000001	0.03999999999999998	0.09	0.4666666666666667	0.0	0.05000000000000002	0.0	0.012499999999999983	0.1	0.0	0.0	0.0	0.26	-0.04572000000000001	0.03999999999999998	0.09	0.4666666666666667	0.0	0.05000000000000002	0.0	0.012499999999999983	0.1	0.0	0.0	0.0	0.26
20	1.0	0.64	1.0	0.21156	0.18	0.09	0.4666666666666667	0.3	0.2	0.0	0.175	0.1	0.3025	1.0	0.0	0.2	-0.04572000000000001	0.03999999999999998	0.09	0.4666666666666667	0.0	0.05000000000000002	0.0	0.012499999999999983	0.1	0.0	0.0	0.0	0.2	-0.04572000000000001	0.03999999999999998	0.09	0.4666666666666667	0.0	0.05000000000000002	0.0	0.012499999999999983	0.1	0.0	0.0	0.0	0.2
